Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-06-01 09:00 AM,2016,06,01,09,120,3,43.3,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 10:00 AM,2016,06,01,10,124,3,44.7,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 11:00 AM,2016,06,01,11,125,3,45.1,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 12:00 PM,2016,06,01,12,125,3,45.1,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 01:00 PM,2016,06,01,13,126,3,45.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 02:00 PM,2016,06,01,14,127,3,46.1,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 03:00 PM,2016,06,01,15,127,3,46.2,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 04:00 PM,2016,06,01,16,127,3,45.9,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 05:00 PM,2016,06,01,17,125,3,45.2,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 06:00 PM,2016,06,01,18,124,3,44.7,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 07:00 PM,2016,06,01,19,123,3,44.6,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 08:00 PM,2016,06,01,20,122,3,44.0,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 09:00 PM,2016,06,01,21,128,3,46.3,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 10:00 PM,2016,06,01,22,130,3,47.1,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-01 11:00 PM,2016,06,01,23,131,3,47.8,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 12:00 AM,2016,06,02,00,134,3,49.0,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 01:00 AM,2016,06,02,01,136,3,49.8,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 02:00 AM,2016,06,02,02,136,3,49.8,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 03:00 AM,2016,06,02,03,134,3,49.1,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 04:00 AM,2016,06,02,04,135,3,49.2,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 05:00 AM,2016,06,02,05,133,3,48.5,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 06:00 AM,2016,06,02,06,132,3,47.9,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 07:00 AM,2016,06,02,07,128,3,46.6,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 08:00 AM,2016,06,02,08,126,3,45.6,92.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 09:00 AM,2016,06,02,09,124,3,44.7,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 10:00 AM,2016,06,02,10,123,3,44.3,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 11:00 AM,2016,06,02,11,126,3,45.5,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 12:00 PM,2016,06,02,12,130,3,47.1,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 01:00 PM,2016,06,02,13,133,3,48.5,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 02:00 PM,2016,06,02,14,136,3,49.9,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 03:00 PM,2016,06,02,15,141,3,51.9,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 04:00 PM,2016,06,02,16,143,3,52.6,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 05:00 PM,2016,06,02,17,148,3,54.4,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 06:00 PM,2016,06,02,18,152,4,57.9,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 07:00 PM,2016,06,02,19,154,4,60.9,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 08:00 PM,2016,06,02,20,155,4,64.1,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 09:00 PM,2016,06,02,21,156,4,65.3,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 10:00 PM,2016,06,02,22,157,4,67.7,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-02 11:00 PM,2016,06,02,23,158,4,70.0,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 12:00 AM,2016,06,03,00,159,4,71.4,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 01:00 AM,2016,06,03,01,160,4,73.0,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 02:00 AM,2016,06,03,02,161,4,74.4,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 03:00 AM,2016,06,03,03,161,4,75.7,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 04:00 AM,2016,06,03,04,162,4,76.1,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 05:00 AM,2016,06,03,05,162,4,76.9,118.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 06:00 AM,2016,06,03,06,163,4,78.3,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 07:00 AM,2016,06,03,07,163,4,79.5,108.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 08:00 AM,2016,06,03,08,164,4,80.4,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 09:00 AM,2016,06,03,09,164,4,81.4,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 10:00 AM,2016,06,03,10,165,4,82.9,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 11:00 AM,2016,06,03,11,166,4,83.7,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 12:00 PM,2016,06,03,12,166,4,85.0,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 01:00 PM,2016,06,03,13,167,4,85.9,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 02:00 PM,2016,06,03,14,167,4,86.9,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 03:00 PM,2016,06,03,15,167,4,86.6,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 04:00 PM,2016,06,03,16,167,4,87.1,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 05:00 PM,2016,06,03,17,167,4,87.0,63.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 06:00 PM,2016,06,03,18,166,4,85.2,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 07:00 PM,2016,06,03,19,166,4,84.3,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 08:00 PM,2016,06,03,20,165,4,83.1,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 09:00 PM,2016,06,03,21,165,4,82.8,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 10:00 PM,2016,06,03,22,165,4,83.0,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-03 11:00 PM,2016,06,03,23,164,4,81.3,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 12:00 AM,2016,06,04,00,164,4,80.1,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 01:00 AM,2016,06,04,01,163,4,78.6,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 02:00 AM,2016,06,04,02,162,4,77.3,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 03:00 AM,2016,06,04,03,162,4,76.9,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 04:00 AM,2016,06,04,04,163,4,77.8,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 05:00 AM,2016,06,04,05,163,4,79.4,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 06:00 AM,2016,06,04,06,163,4,78.5,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 07:00 AM,2016,06,04,07,163,4,78.2,79.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 08:00 AM,2016,06,04,08,163,4,78.3,115.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 09:00 AM,2016,06,04,09,163,4,78.2,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 10:00 AM,2016,06,04,10,163,4,77.8,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 11:00 AM,2016,06,04,11,163,4,77.8,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 12:00 PM,2016,06,04,12,162,4,76.4,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 01:00 PM,2016,06,04,13,161,4,74.5,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 02:00 PM,2016,06,04,14,160,4,72.6,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 03:00 PM,2016,06,04,15,159,4,71.6,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 04:00 PM,2016,06,04,16,159,4,70.5,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 05:00 PM,2016,06,04,17,159,4,70.2,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 06:00 PM,2016,06,04,18,158,4,69.8,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 07:00 PM,2016,06,04,19,158,4,69.4,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 08:00 PM,2016,06,04,20,158,4,68.9,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 09:00 PM,2016,06,04,21,157,4,66.6,79.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 10:00 PM,2016,06,04,22,155,4,64.2,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-04 11:00 PM,2016,06,04,23,155,4,63.1,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 12:00 AM,2016,06,05,00,155,4,62.7,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 01:00 AM,2016,06,05,01,155,4,62.4,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 02:00 AM,2016,06,05,02,155,4,62.6,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 03:00 AM,2016,06,05,03,155,4,63.0,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 04:00 AM,2016,06,05,04,154,4,62.2,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 05:00 AM,2016,06,05,05,154,4,60.9,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 06:00 AM,2016,06,05,06,154,4,60.9,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 07:00 AM,2016,06,05,07,154,4,61.2,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 08:00 AM,2016,06,05,08,154,4,60.6,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 09:00 AM,2016,06,05,09,153,4,60.0,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 10:00 AM,2016,06,05,10,153,4,59.4,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 11:00 AM,2016,06,05,11,152,4,57.9,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 12:00 PM,2016,06,05,12,152,4,57.5,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 01:00 PM,2016,06,05,13,152,4,57.4,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 02:00 PM,2016,06,05,14,152,4,56.7,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 03:00 PM,2016,06,05,15,151,4,55.5,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 04:00 PM,2016,06,05,16,147,3,54.0,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 05:00 PM,2016,06,05,17,143,3,52.5,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 06:00 PM,2016,06,05,18,140,3,51.2,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 07:00 PM,2016,06,05,19,136,3,49.7,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 08:00 PM,2016,06,05,20,132,3,48.0,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 09:00 PM,2016,06,05,21,128,3,46.6,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 10:00 PM,2016,06,05,22,125,3,45.2,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-05 11:00 PM,2016,06,05,23,122,3,44.2,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 12:00 AM,2016,06,06,00,120,3,43.1,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 01:00 AM,2016,06,06,01,119,3,42.7,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 02:00 AM,2016,06,06,02,118,3,42.6,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 03:00 AM,2016,06,06,03,119,3,43.0,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 04:00 AM,2016,06,06,04,119,3,42.9,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 05:00 AM,2016,06,06,05,118,3,42.5,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 06:00 AM,2016,06,06,06,118,3,42.6,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 07:00 AM,2016,06,06,07,118,3,42.3,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 08:00 AM,2016,06,06,08,114,3,40.6,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 09:00 AM,2016,06,06,09,112,3,39.8,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 10:00 AM,2016,06,06,10,110,3,39.3,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 11:00 AM,2016,06,06,11,111,3,39.7,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 12:00 PM,2016,06,06,12,111,3,39.7,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 01:00 PM,2016,06,06,13,112,3,40.0,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 02:00 PM,2016,06,06,14,114,3,40.7,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 03:00 PM,2016,06,06,15,115,3,41.2,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 04:00 PM,2016,06,06,16,117,3,42.0,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 05:00 PM,2016,06,06,17,118,3,42.6,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 06:00 PM,2016,06,06,18,120,3,43.2,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 07:00 PM,2016,06,06,19,121,3,43.6,6.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 08:00 PM,2016,06,06,20,124,3,44.7,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 09:00 PM,2016,06,06,21,127,3,46.1,53.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 10:00 PM,2016,06,06,22,130,3,47.2,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-06 11:00 PM,2016,06,06,23,133,3,48.4,53.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 12:00 AM,2016,06,07,00,136,3,49.9,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 01:00 AM,2016,06,07,01,138,3,50.6,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 02:00 AM,2016,06,07,02,139,3,51.0,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 03:00 AM,2016,06,07,03,136,3,49.7,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 04:00 AM,2016,06,07,04,134,3,48.8,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 05:00 AM,2016,06,07,05,132,3,48.2,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 06:00 AM,2016,06,07,06,130,3,47.1,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 07:00 AM,2016,06,07,07,127,3,45.9,53.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 08:00 AM,2016,06,07,08,129,3,46.7,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 09:00 AM,2016,06,07,09,128,3,46.5,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 10:00 AM,2016,06,07,10,127,3,45.9,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 11:00 AM,2016,06,07,11,124,3,44.9,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 12:00 PM,2016,06,07,12,122,3,44.2,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 01:00 PM,2016,06,07,13,120,3,43.3,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 02:00 PM,2016,06,07,14,119,3,42.8,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 03:00 PM,2016,06,07,15,118,3,42.5,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 04:00 PM,2016,06,07,16,116,3,41.7,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 05:00 PM,2016,06,07,17,116,3,41.4,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 06:00 PM,2016,06,07,18,116,3,41.4,14.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 07:00 PM,2016,06,07,19,115,3,41.1,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 08:00 PM,2016,06,07,20,114,3,40.9,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 09:00 PM,2016,06,07,21,114,3,40.8,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 10:00 PM,2016,06,07,22,113,3,40.3,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-07 11:00 PM,2016,06,07,23,114,3,40.7,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 12:00 AM,2016,06,08,00,113,3,40.4,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 01:00 AM,2016,06,08,01,113,3,40.5,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 02:00 AM,2016,06,08,02,114,3,40.6,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 03:00 AM,2016,06,08,03,115,3,41.2,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 04:00 AM,2016,06,08,04,118,3,42.4,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 05:00 AM,2016,06,08,05,121,3,43.8,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 06:00 AM,2016,06,08,06,126,3,45.8,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 07:00 AM,2016,06,08,07,131,3,47.5,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 08:00 AM,2016,06,08,08,134,3,48.7,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 09:00 AM,2016,06,08,09,135,3,49.5,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 10:00 AM,2016,06,08,10,136,3,49.7,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 11:00 AM,2016,06,08,11,138,3,50.4,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 12:00 PM,2016,06,08,12,138,3,50.5,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 01:00 PM,2016,06,08,13,140,3,51.2,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 02:00 PM,2016,06,08,14,142,3,52.1,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 03:00 PM,2016,06,08,15,143,3,52.7,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 04:00 PM,2016,06,08,16,145,3,53.4,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 05:00 PM,2016,06,08,17,146,3,53.6,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 06:00 PM,2016,06,08,18,146,3,53.7,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 07:00 PM,2016,06,08,19,147,3,54.0,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 08:00 PM,2016,06,08,20,147,3,54.0,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 09:00 PM,2016,06,08,21,146,3,53.7,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 10:00 PM,2016,06,08,22,146,3,53.8,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-08 11:00 PM,2016,06,08,23,145,3,53.4,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 12:00 AM,2016,06,09,00,145,3,53.2,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 01:00 AM,2016,06,09,01,145,3,53.3,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 02:00 AM,2016,06,09,02,145,3,53.3,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 03:00 AM,2016,06,09,03,146,3,53.6,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 04:00 AM,2016,06,09,04,145,3,53.5,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 05:00 AM,2016,06,09,05,146,3,53.6,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 06:00 AM,2016,06,09,06,147,3,54.0,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 07:00 AM,2016,06,09,07,145,3,53.2,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 08:00 AM,2016,06,09,08,142,3,52.1,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 09:00 AM,2016,06,09,09,141,3,51.7,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 10:00 AM,2016,06,09,10,139,3,50.9,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 11:00 AM,2016,06,09,11,138,3,50.7,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 12:00 PM,2016,06,09,12,139,3,51.0,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 01:00 PM,2016,06,09,13,138,3,50.7,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 02:00 PM,2016,06,09,14,137,3,50.2,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 03:00 PM,2016,06,09,15,136,3,49.7,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 04:00 PM,2016,06,09,16,136,3,49.7,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 05:00 PM,2016,06,09,17,135,3,49.3,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 06:00 PM,2016,06,09,18,134,3,48.7,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 07:00 PM,2016,06,09,19,133,3,48.5,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-06-09 08:00 PM,2016,06,09,20,132,3,48.2,40.0,UG/M3,1 Hr,Valid
